account_name,datetime,transaction_id,provider_name,client_name,currency,credit,debit,commission,description
Best Company_EUR,2023-01-05 15:18:00,7_Best Company_EUR,Green Field,Super Trader,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-06 15:46:00,8_Best Company_EUR,Green Field,Proxima LTD,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-06 15:48:00,9_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,3600.0,46.8,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-07 17:10:00,10_Best Company_EUR,Green Field,Proxima LTD,EUR,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-07 17:12:00,11_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,5600.0,72.8,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-08 15:21:00,12_Best Company_EUR,Green Field,Mega Trade,EUR,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-08 15:23:00,13_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,7200.0,93.6,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-10 12:16:00,14_Best Company_EUR,Green Field,Mega Trade,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-10 12:18:00,15_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-12 00:01:00,16_Best Company_EUR,Green Field,Super Trader,EUR,7200.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-12 00:03:00,17_Best Company_EUR,Green Field,Super Trader,EUR,0.0,7200.0,93.6,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-14 19:41:00,18_Best Company_EUR,Green Field,Mega Trade,EUR,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-14 19:43:00,19_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,6300.0,81.89999999999999,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-14 23:56:00,20_Best Company_EUR,Green Field,Super Trader,EUR,7000.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-14 23:58:00,21_Best Company_EUR,Green Field,Super Trader,EUR,0.0,7000.0,91.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-16 14:13:00,22_Best Company_EUR,Green Field,Super Trader,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-16 14:15:00,23_Best Company_EUR,Green Field,Super Trader,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-17 03:17:00,24_Best Company_EUR,Green Field,Proxima LTD,EUR,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-17 03:19:00,25_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,5600.0,72.8,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-18 11:41:00,26_Best Company_EUR,Green Field,Super Trader,EUR,4000.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-18 11:43:00,27_Best Company_EUR,Green Field,Super Trader,EUR,0.0,4000.0,52.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-19 12:37:00,28_Best Company_EUR,Green Field,Mega Trade,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-19 12:39:00,29_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-19 18:04:00,30_Best Company_EUR,Green Field,Proxima LTD,EUR,4900.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-19 18:06:00,31_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4900.0,63.699999999999996,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-20 22:03:00,32_Best Company_EUR,Green Field,Super Trader,EUR,5600.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-20 22:05:00,33_Best Company_EUR,Green Field,Super Trader,EUR,0.0,5600.0,72.8,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-21 23:56:00,34_Best Company_EUR,Green Field,Mega Trade,EUR,5600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-21 23:58:00,35_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,5600.0,72.8,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-24 00:35:00,36_Best Company_EUR,Green Field,Super Trader,EUR,6000.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-24 00:37:00,37_Best Company_EUR,Green Field,Super Trader,EUR,0.0,6000.0,78.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-24 15:53:00,38_Best Company_EUR,Green Field,Proxima LTD,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-24 15:55:00,39_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-26 19:17:00,40_Best Company_EUR,Green Field,Mega Trade,EUR,5400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-26 19:19:00,41_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,5400.0,70.2,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-01-27 19:16:00,42_Best Company_EUR,Green Field,Super Trader,EUR,4900.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-27 19:18:00,43_Best Company_EUR,Green Field,Super Trader,EUR,0.0,4900.0,63.699999999999996,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-01-29 06:53:00,44_Best Company_EUR,Green Field,Proxima LTD,EUR,4900.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-29 06:55:00,45_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4900.0,63.699999999999996,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-30 19:01:00,46_Best Company_EUR,Green Field,Proxima LTD,EUR,8000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-01-30 19:03:00,47_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,8000.0,104.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-01 02:23:00,48_Best Company_EUR,Green Field,Super Trader,EUR,8000.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-01 02:25:00,49_Best Company_EUR,Green Field,Super Trader,EUR,0.0,8000.0,104.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-02 12:50:00,50_Best Company_EUR,Green Field,Proxima LTD,EUR,6300.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-02 12:52:00,51_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,6300.0,81.89999999999999,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-02 15:54:00,52_Best Company_EUR,Green Field,Mega Trade,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-02 15:56:00,53_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-04 04:16:00,54_Best Company_EUR,Green Field,Super Trader,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-04 04:18:00,55_Best Company_EUR,Green Field,Super Trader,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-05 07:06:00,56_Best Company_EUR,Green Field,Mega Trade,EUR,8000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-05 07:08:00,57_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,8000.0,104.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-05 09:06:00,58_Best Company_EUR,Green Field,Super Trader,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-05 09:08:00,59_Best Company_EUR,Green Field,Super Trader,EUR,0.0,3600.0,46.8,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-07 13:32:00,60_Best Company_EUR,Green Field,Proxima LTD,EUR,7200.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-07 13:34:00,61_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,7200.0,93.6,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-07 18:26:00,62_Best Company_EUR,Green Field,Super Trader,EUR,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-07 18:28:00,63_Best Company_EUR,Green Field,Super Trader,EUR,0.0,6300.0,81.89999999999999,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-10 01:53:00,64_Best Company_EUR,Green Field,Proxima LTD,EUR,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-10 01:55:00,65_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,5400.0,70.2,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-10 07:58:00,66_Best Company_EUR,Green Field,Mega Trade,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-10 08:00:00,67_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-12 09:26:00,68_Best Company_EUR,Green Field,Super Trader,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-12 09:28:00,69_Best Company_EUR,Green Field,Super Trader,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-14 23:01:00,70_Best Company_EUR,Green Field,Mega Trade,EUR,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-14 23:03:00,71_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,7200.0,93.6,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-15 13:29:00,72_Best Company_EUR,Green Field,Super Trader,EUR,6000.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-15 13:31:00,73_Best Company_EUR,Green Field,Super Trader,EUR,0.0,6000.0,78.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-15 23:27:00,74_Best Company_EUR,Green Field,Proxima LTD,EUR,7000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-15 23:29:00,75_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,7000.0,91.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-18 13:35:00,76_Best Company_EUR,Green Field,Proxima LTD,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-18 13:37:00,77_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-19 09:09:00,78_Best Company_EUR,Green Field,Mega Trade,EUR,8000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-19 09:11:00,79_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,8000.0,104.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-20 18:03:00,80_Best Company_EUR,Green Field,Proxima LTD,EUR,6300.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-20 18:05:00,81_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,6300.0,81.89999999999999,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-22 09:23:00,82_Best Company_EUR,Green Field,Proxima LTD,EUR,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-22 09:25:00,83_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,5600.0,72.8,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-24 02:40:00,84_Best Company_EUR,Green Field,Proxima LTD,EUR,8000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-24 02:42:00,85_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,8000.0,104.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-26 22:59:00,86_Best Company_EUR,Green Field,Mega Trade,EUR,4900.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-26 23:01:00,87_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,4900.0,63.699999999999996,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-27 13:37:00,88_Best Company_EUR,Green Field,Proxima LTD,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-27 13:39:00,89_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-02-28 00:28:00,90_Best Company_EUR,Green Field,Super Trader,EUR,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-28 00:30:00,91_Best Company_EUR,Green Field,Super Trader,EUR,0.0,6300.0,81.89999999999999,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-02-28 13:49:00,92_Best Company_EUR,Green Field,Mega Trade,EUR,7000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-02-28 13:51:00,93_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,7000.0,91.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-02 08:29:00,94_Best Company_EUR,Green Field,Mega Trade,EUR,5600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-02 08:31:00,95_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,5600.0,72.8,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-03 12:52:00,96_Best Company_EUR,Green Field,Mega Trade,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-03 12:54:00,97_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-04 13:14:00,98_Best Company_EUR,Green Field,Proxima LTD,EUR,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-04 13:16:00,99_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,5400.0,70.2,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-04 23:10:00,100_Best Company_EUR,Green Field,Mega Trade,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-04 23:12:00,101_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,3600.0,46.8,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-08 11:52:00,102_Best Company_EUR,Green Field,Super Trader,EUR,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-08 11:54:00,103_Best Company_EUR,Green Field,Super Trader,EUR,0.0,3500.0,45.5,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-09 00:51:00,104_Best Company_EUR,Green Field,Mega Trade,EUR,3000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-09 00:53:00,105_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,3000.0,39.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-10 02:42:00,106_Best Company_EUR,Green Field,Proxima LTD,EUR,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-10 02:44:00,107_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,5400.0,70.2,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-11 16:22:00,108_Best Company_EUR,Green Field,Mega Trade,EUR,5400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-11 16:24:00,109_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,5400.0,70.2,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-13 05:50:00,110_Best Company_EUR,Green Field,Proxima LTD,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-13 05:52:00,111_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-13 07:53:00,112_Best Company_EUR,Green Field,Super Trader,EUR,3000.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-13 07:55:00,113_Best Company_EUR,Green Field,Super Trader,EUR,0.0,3000.0,39.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-14 09:37:00,114_Best Company_EUR,Green Field,Proxima LTD,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-14 09:39:00,115_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-15 07:28:00,116_Best Company_EUR,Green Field,Super Trader,EUR,5400.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-15 07:30:00,117_Best Company_EUR,Green Field,Super Trader,EUR,0.0,5400.0,70.2,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-16 04:27:00,118_Best Company_EUR,Green Field,Proxima LTD,EUR,8000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-16 04:29:00,119_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,8000.0,104.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-17 08:27:00,120_Best Company_EUR,Green Field,Mega Trade,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-17 08:29:00,121_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,3600.0,46.8,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-17 10:31:00,122_Best Company_EUR,Green Field,Super Trader,EUR,8000.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-17 10:33:00,123_Best Company_EUR,Green Field,Super Trader,EUR,0.0,8000.0,104.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-18 14:39:00,124_Best Company_EUR,Green Field,Mega Trade,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-18 14:41:00,125_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-21 05:15:00,126_Best Company_EUR,Green Field,Mega Trade,EUR,7000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-21 05:17:00,127_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,7000.0,91.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-24 03:25:00,128_Best Company_EUR,Green Field,Proxima LTD,EUR,4900.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-24 03:27:00,129_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4900.0,63.699999999999996,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-26 15:53:00,130_Best Company_EUR,Green Field,Proxima LTD,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-26 15:55:00,131_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-27 22:30:00,132_Best Company_EUR,Green Field,Super Trader,EUR,5600.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-27 22:32:00,133_Best Company_EUR,Green Field,Super Trader,EUR,0.0,5600.0,72.8,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-28 02:30:00,134_Best Company_EUR,Green Field,Mega Trade,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-28 02:32:00,135_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,3600.0,46.8,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-30 11:29:00,136_Best Company_EUR,Green Field,Mega Trade,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-30 11:31:00,137_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,3600.0,46.8,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-31 13:33:00,138_Best Company_EUR,Green Field,Mega Trade,EUR,7000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-31 13:35:00,139_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,7000.0,91.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-31 16:40:00,140_Best Company_EUR,Green Field,Proxima LTD,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-31 16:42:00,141_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_USD,2023-01-02 00:00:00,1_Best Company_USD,Green Field,,USD,0.0,100.0,0.0,Monthly withdrawl according conditions. Period 2022-12
Best Company_USD,2023-01-02 00:09:00,2_Best Company_USD,Green Field,Super Trader,USD,6400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-02 00:11:00,3_Best Company_USD,Green Field,Super Trader,USD,0.0,6400.0,96.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-02 02:10:00,4_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-02 02:12:00,5_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-03 22:22:00,6_Best Company_USD,Green Field,Super Trader,USD,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-03 22:24:00,7_Best Company_USD,Green Field,Super Trader,USD,0.0,3500.0,52.5,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-04 00:21:00,8_Best Company_USD,Green Field,Mega Trade,USD,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-04 00:23:00,9_Best Company_USD,Green Field,Mega Trade,USD,0.0,4800.0,72.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-04 02:37:00,10_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-04 02:39:00,11_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-06 07:00:00,12_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-06 07:02:00,13_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-08 08:35:00,14_Best Company_USD,Green Field,Super Trader,USD,7200.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-08 08:37:00,15_Best Company_USD,Green Field,Super Trader,USD,0.0,7200.0,108.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-09 21:09:00,16_Best Company_USD,Green Field,Super Trader,USD,5400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-09 21:11:00,17_Best Company_USD,Green Field,Super Trader,USD,0.0,5400.0,81.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-10 03:13:00,18_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-10 03:15:00,19_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-10 06:09:00,20_Best Company_USD,Green Field,Mega Trade,USD,6000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-10 06:11:00,21_Best Company_USD,Green Field,Mega Trade,USD,0.0,6000.0,90.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-11 17:06:00,22_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-11 17:08:00,23_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-15 18:51:00,24_Best Company_USD,Green Field,Super Trader,USD,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-15 18:53:00,25_Best Company_USD,Green Field,Super Trader,USD,0.0,3500.0,52.5,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-16 02:07:00,26_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-16 02:09:00,27_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-16 19:45:00,28_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-16 19:47:00,29_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
