,account_name_banks,datetime,transaction_id_banks,provider_name,client_name,currency,commission_banks,description,transaction_id_register,provider_id,operation_type,amount,is_present_in_register
269,Best Company_EUR,2023-02-12 09:26:00,68_Best Company_EUR,Green Field,Super Trader,EUR,62.4,"INVOICE: deposit, Super Trader to EUR",179_Super Trader_EUR,69.0,income,4800.0,True
270,Best Company_EUR,2023-02-15 13:29:00,72_Best Company_EUR,Green Field,Super Trader,EUR,78.0,"INVOICE: deposit, Super Trader to EUR",193_Super Trader_EUR,73.0,income,6000.0,True
271,Best Company_EUR,2023-02-28 00:28:00,90_Best Company_EUR,Green Field,Super Trader,EUR,81.89999999999999,"INVOICE: deposit, Super Trader to EUR",256_Super Trader_EUR,91.0,income,6300.0,True
272,Best Company_EUR,2023-03-08 11:52:00,102_Best Company_EUR,Green Field,Super Trader,EUR,45.5,"INVOICE: deposit, Super Trader to EUR",294_Super Trader_EUR,103.0,income,3500.0,True
273,Best Company_EUR,2023-03-13 07:53:00,112_Best Company_EUR,Green Field,Super Trader,EUR,39.0,"INVOICE: deposit, Super Trader to EUR",310_Super Trader_EUR,113.0,income,3000.0,True
274,Best Company_EUR,2023-03-15 07:28:00,116_Best Company_EUR,Green Field,Super Trader,EUR,70.2,"INVOICE: deposit, Super Trader to EUR",321_Super Trader_EUR,117.0,income,5400.0,True
275,Best Company_EUR,2023-03-17 10:31:00,122_Best Company_EUR,Green Field,Super Trader,EUR,104.0,"INVOICE: deposit, Super Trader to EUR",329_Super Trader_EUR,123.0,income,8000.0,True
276,Best Company_EUR,2023-03-27 22:30:00,132_Best Company_EUR,Green Field,Super Trader,EUR,72.8,"INVOICE: deposit, Super Trader to EUR",385_Super Trader_EUR,133.0,income,5600.0,True
277,Best Company_USD,2023-01-02 00:09:00,2_Best Company_USD,Green Field,Super Trader,USD,96.0,"INVOICE: deposit, Super Trader to USD",2_Super Trader_USD,3.0,income,6400.0,True
278,Best Company_USD,2023-01-03 22:22:00,6_Best Company_USD,Green Field,Super Trader,USD,52.5,"INVOICE: deposit, Super Trader to USD",10_Super Trader_USD,7.0,income,3500.0,True
279,Best Company_USD,2023-01-08 08:35:00,14_Best Company_USD,Green Field,Super Trader,USD,108.0,"INVOICE: deposit, Super Trader to USD",32_Super Trader_USD,15.0,income,7200.0,True
280,Best Company_USD,2023-01-09 21:09:00,16_Best Company_USD,Green Field,Super Trader,USD,81.0,"INVOICE: deposit, Super Trader to USD",42_Super Trader_USD,17.0,income,5400.0,True
281,Best Company_USD,2023-01-15 18:51:00,24_Best Company_USD,Green Field,Super Trader,USD,52.5,"INVOICE: deposit, Super Trader to USD",68_Super Trader_USD,25.0,income,3500.0,True
282,Best Company_USD,2023-01-17 03:13:00,30_Best Company_USD,Green Field,Super Trader,USD,81.0,"INVOICE: deposit, Super Trader to USD",74_Super Trader_USD,31.0,income,5400.0,True
283,Best Company_USD,2023-01-26 09:32:00,38_Best Company_USD,Green Field,Super Trader,USD,94.5,"INVOICE: deposit, Super Trader to USD",111_Super Trader_USD,39.0,income,6300.0,True
284,Best Company_USD,2023-02-01 09:36:00,48_Best Company_USD,Green Field,Super Trader,USD,120.0,"INVOICE: deposit, Super Trader to USD",145_Super Trader_USD,49.0,income,8000.0,True
285,Best Company_USD,2023-02-14 01:14:00,68_Best Company_USD,Green Field,Super Trader,USD,72.0,"INVOICE: deposit, Super Trader to USD",204_Super Trader_USD,69.0,income,4800.0,True
286,Best Company_USD,2023-02-18 06:54:00,78_Best Company_USD,Green Field,Super Trader,USD,105.0,"INVOICE: deposit, Super Trader to USD",223_Super Trader_USD,79.0,income,7000.0,True
287,Best Company_USD,2023-02-25 05:13:00,88_Best Company_USD,Green Field,Super Trader,USD,52.5,"INVOICE: deposit, Super Trader to USD",253_Super Trader_USD,89.0,income,3500.0,True
288,Best Company_USD,2023-03-01 10:15:00,96_Best Company_USD,Green Field,Super Trader,USD,54.0,"INVOICE: deposit, Super Trader to USD",268_Super Trader_USD,97.0,income,3600.0,True
289,Best Company_USD,2023-03-02 03:38:00,100_Best Company_USD,Green Field,Super Trader,USD,90.0,"INVOICE: deposit, Super Trader to USD",274_Super Trader_USD,101.0,income,6000.0,True
290,Best Company_USD,2023-03-06 17:08:00,110_Best Company_USD,Green Field,Super Trader,USD,84.0,"INVOICE: deposit, Super Trader to USD",299_Super Trader_USD,111.0,income,5600.0,True
291,Best Company_USD,2023-03-07 19:38:00,112_Best Company_USD,Green Field,Super Trader,USD,84.0,"INVOICE: deposit, Super Trader to USD",306_Super Trader_USD,113.0,income,5600.0,True
292,Best Company_USD,2023-03-09 20:49:00,116_Best Company_USD,Green Field,Super Trader,USD,63.0,"INVOICE: deposit, Super Trader to USD",316_Super Trader_USD,117.0,income,4200.0,True
293,Best Company_USD,2023-03-14 05:42:00,118_Best Company_USD,Green Field,Super Trader,USD,72.0,"INVOICE: deposit, Super Trader to USD",338_Super Trader_USD,119.0,income,4800.0,True
294,Best Company_USD,2023-03-14 22:17:00,120_Best Company_USD,Green Field,Super Trader,USD,96.0,"INVOICE: deposit, Super Trader to USD",344_Super Trader_USD,121.0,income,6400.0,True
295,Best Company_USD,2023-03-16 18:13:00,124_Best Company_USD,Green Field,Super Trader,USD,45.0,"INVOICE: deposit, Super Trader to USD",354_Super Trader_USD,125.0,income,3000.0,True
296,Best Company_USD,2023-03-20 06:18:00,128_Best Company_USD,Green Field,Super Trader,USD,54.0,"INVOICE: deposit, Super Trader to USD",366_Super Trader_USD,129.0,income,3600.0,True
297,Best Company_USD,2023-03-29 04:29:00,136_Best Company_USD,Green Field,Super Trader,USD,120.0,"INVOICE: deposit, Super Trader to USD",402_Super Trader_USD,137.0,income,8000.0,True
