datetime,transaction_id,provider_id,account_name,provider_name,operation_type,currency,amount,commission,commentary
2023-02-13 21:31:00,204_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-13 21:34:00,186_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-13 23:12:00,200_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-13 23:19:00,187_Super Trader_EUR,77.0,Super Trader_EUR,Gold Fix,income,EUR,4200,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-02-13 23:21:00,188_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-13 23:22:00,205_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-14 01:07:00,188_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-14 01:14:00,204_Super Trader_USD,69.0,Super Trader_USD,Green Field,income,USD,4800,0.0,"INVOICE: deposit, Super Trader to USD"
2023-02-14 01:16:00,205_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-14 01:18:00,194_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-14 05:20:00,195_Proxima LTD_USD,71.0,Proxima LTD_USD,Green Field,income,USD,4800,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-02-14 05:22:00,206_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-14 05:22:00,196_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-14 05:26:00,206_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-14 09:19:00,207_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-14 09:24:00,207_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-14 09:25:00,197_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-14 12:09:00,198_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-14 12:13:00,189_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-14 12:18:00,208_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-14 14:03:00,209_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-14 14:10:00,208_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-14 14:14:00,199_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-14 18:01:00,200_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-14 18:06:00,190_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-14 18:09:00,210_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-14 20:54:00,189_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-14 20:59:00,209_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-14 21:05:00,201_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-14 22:50:00,202_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-14 22:56:00,210_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-14 23:01:00,211_Mega Trade_EUR,71.0,Mega Trade_EUR,Green Field,income,EUR,7200,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-02-14 23:03:00,212_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-15 01:41:00,191_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-15 01:44:00,203_Proxima LTD_USD,73.0,Proxima LTD_USD,Green Field,income,USD,6000,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-02-15 01:46:00,204_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-15 01:47:00,190_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-15 05:41:00,213_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-15 05:45:00,192_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-15 05:48:00,205_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-15 07:39:00,211_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-15 07:43:00,214_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-15 07:44:00,206_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-15 09:26:00,201_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-15 09:33:00,212_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-15 09:39:00,215_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-15 13:24:00,202_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-15 13:29:00,193_Super Trader_EUR,73.0,Super Trader_EUR,Green Field,income,EUR,6000,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-02-15 13:31:00,194_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-15 13:32:00,191_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-15 15:17:00,216_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-15 15:21:00,195_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-15 15:24:00,207_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-15 18:26:00,196_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-15 18:30:00,192_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-15 18:31:00,203_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-15 20:21:00,197_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-15 20:25:00,217_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-15 20:26:00,204_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-15 23:19:00,193_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-15 23:23:00,213_Super Trader_USD,81.0,Super Trader_USD,Gold Fix,income,USD,7000,0.0,"INVOICE: deposit, Super Trader to USD"
2023-02-15 23:25:00,214_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-15 23:27:00,205_Proxima LTD_EUR,75.0,Proxima LTD_EUR,Green Field,income,EUR,7000,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-02-15 23:29:00,206_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-16 03:24:00,218_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-16 03:24:00,208_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-16 03:31:00,215_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-16 05:12:00,209_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-16 05:15:00,198_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-16 05:21:00,194_Mega Trade_USD,75.0,Mega Trade_USD,Green Field,income,USD,4800,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-02-16 05:23:00,195_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-16 06:59:00,210_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-16 07:03:00,199_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-16 07:07:00,219_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-16 11:06:00,220_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-16 11:06:00,211_Proxima LTD_USD,77.0,Proxima LTD_USD,Green Field,income,USD,8000,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-02-16 11:08:00,212_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-16 11:13:00,200_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-16 13:59:00,196_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-16 14:01:00,213_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-16 14:05:00,216_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-16 18:06:00,221_Mega Trade_EUR,79.0,Mega Trade_EUR,Gold Fix,income,EUR,6000,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-02-16 18:08:00,222_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-16 18:09:00,201_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-16 18:14:00,207_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-16 20:08:00,217_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-16 20:11:00,223_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-16 20:13:00,214_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-17 00:06:00,208_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-17 00:11:00,218_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-17 00:16:00,224_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-17 02:59:00,197_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-17 03:04:00,202_Super Trader_EUR,81.0,Super Trader_EUR,Gold Fix,income,EUR,4900,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-02-17 03:06:00,203_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-17 03:09:00,209_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-17 06:02:00,225_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-17 06:05:00,219_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-17 06:09:00,215_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-17 08:55:00,204_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-17 09:01:00,210_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-17 09:02:00,198_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-17 11:54:00,211_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-17 11:57:00,220_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-17 12:04:00,199_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-17 13:46:00,216_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-17 13:49:00,200_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-17 13:53:00,205_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-17 17:45:00,221_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-17 17:51:00,201_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-17 17:52:00,217_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-17 20:40:00,206_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-17 20:45:00,202_Mega Trade_USD,83.0,Mega Trade_USD,Gold Fix,income,USD,3500,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-02-17 20:45:00,212_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-17 20:47:00,203_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-17 23:41:00,226_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-17 23:44:00,218_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-17 23:48:00,207_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-18 03:41:00,204_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-18 03:48:00,222_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-18 03:52:00,219_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-18 06:49:00,213_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-18 06:54:00,223_Super Trader_USD,79.0,Super Trader_USD,Green Field,income,USD,7000,0.0,"INVOICE: deposit, Super Trader to USD"
2023-02-18 06:56:00,224_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-18 06:59:00,205_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-18 09:48:00,208_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-18 09:52:00,214_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-18 09:55:00,227_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-18 13:35:00,215_Proxima LTD_EUR,77.0,Proxima LTD_EUR,Green Field,income,EUR,4800,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-02-18 13:37:00,216_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-18 13:42:00,209_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-18 13:48:00,206_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-18 15:40:00,228_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-18 15:42:00,217_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-18 15:47:00,225_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-18 19:41:00,210_Super Trader_EUR,83.0,Super Trader_EUR,Gold Fix,income,EUR,6400,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-02-18 19:43:00,211_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-18 19:45:00,229_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-18 19:46:00,220_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-18 22:39:00,207_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-18 22:46:00,226_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-18 22:49:00,218_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-19 00:44:00,230_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-19 00:50:00,212_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-19 00:54:00,221_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-19 04:50:00,208_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-19 04:57:00,227_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-19 05:04:00,222_Proxima LTD_USD,81.0,Proxima LTD_USD,Green Field,income,USD,5600,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-02-19 05:06:00,223_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-19 09:09:00,231_Mega Trade_EUR,79.0,Mega Trade_EUR,Green Field,income,EUR,8000,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-02-19 09:11:00,232_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-19 09:13:00,219_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-19 09:16:00,228_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-19 11:09:00,209_Mega Trade_USD,85.0,Mega Trade_USD,Gold Fix,income,USD,4900,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-02-19 11:11:00,210_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-19 11:13:00,213_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-19 11:17:00,224_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-19 13:06:00,229_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-19 13:11:00,211_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-19 13:12:00,220_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-19 16:55:00,225_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-19 17:00:00,230_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-19 17:05:00,233_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-19 19:43:00,226_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-19 19:46:00,214_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-19 19:49:00,234_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-19 22:28:00,227_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-19 22:33:00,215_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-19 22:40:00,212_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-20 01:13:00,228_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-20 01:18:00,216_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-20 01:24:00,235_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-02-20 04:10:00,229_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-20 04:10:00,213_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-20 04:14:00,231_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-20 06:14:00,214_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-20 06:16:00,230_Proxima LTD_USD,87.0,Proxima LTD_USD,Gold Fix,income,USD,7000,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-02-20 06:18:00,231_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-20 06:20:00,217_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-20 08:11:00,221_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-20 08:11:00,215_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-20 08:16:00,218_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-20 11:57:00,232_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-20 12:04:00,219_Super Trader_EUR,85.0,Super Trader_EUR,Gold Fix,income,EUR,5400,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-02-20 12:06:00,220_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-20 12:08:00,236_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-20 14:52:00,237_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-20 14:54:00,233_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-20 14:59:00,232_Super Trader_USD,89.0,Super Trader_USD,Gold Fix,income,USD,8000,0.0,"INVOICE: deposit, Super Trader to USD"
2023-02-20 15:01:00,233_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-20 17:57:00,238_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-20 18:00:00,234_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-20 18:03:00,222_Proxima LTD_EUR,81.0,Proxima LTD_EUR,Green Field,income,EUR,6300,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-02-20 18:05:00,223_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-20 20:10:00,239_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-20 20:14:00,221_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-20 20:18:00,234_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-20 22:13:00,224_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-20 22:16:00,235_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-20 22:22:00,216_Mega Trade_USD,83.0,Mega Trade_USD,Green Field,income,USD,6400,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-02-20 22:24:00,217_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-21 02:14:00,236_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-21 02:18:00,218_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-21 02:18:00,235_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-02-21 04:24:00,240_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-02-21 04:29:00,222_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-21 04:35:00,225_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-21 07:29:00,223_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-21 07:32:00,241_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-02-21 07:34:00,236_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-21 10:28:00,219_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-02-21 10:31:00,224_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-21 10:34:00,237_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-21 14:29:00,238_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-21 14:35:00,237_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-21 14:38:00,220_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-21 16:23:00,239_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-21 16:28:00,238_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-02-21 16:32:00,221_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-02-21 18:30:00,222_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-02-21 18:31:00,226_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-21 18:35:00,239_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-02-21 21:23:00,227_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-02-21 21:26:00,242_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-21 21:30:00,225_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-02-21 23:15:00,226_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-02-21 23:18:00,223_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
